,Treatment,Location,SessionID,FutureTense,Mandarin,ID,Participant,Period,a,b,c,d,interestrate,lowerbound,upperbound,FinalProfit,client,Gender,Taiwan,Econ,Course,Female,Econmajor,laugnauge,otherLanguage,WhichLanguage,EngCountry,WhichCountry,Purpose,AE,AF,chineseismainlanguage0english1ma
1128,CN,0,181017_1205,0,1,5,142,1,8,0,8,3,0.03279553305843638,0.022790194599244324,0.03279553305843638,15,5,male,台灣本地生,是,1,0,1,中文,否,,否,,確認大多數人會不會願意以等待的方式得到更大利益,,,1.0
1129,CN,0,181017_1205,0,1,5,142,2,8,4,12,2,0.022790194599244324,0.011913772475540617,0.022790194599244324,15,5,male,台灣本地生,是,1,0,1,中文,否,,否,,確認大多數人會不會願意以等待的方式得到更大利益,,,1.0
1130,CN,0,181017_1205,0,1,5,142,3,2,4,6,2,0.0911607783969773,0.04765508990216247,0.0911607783969773,15,5,male,台灣本地生,是,1,0,1,中文,否,,否,,確認大多數人會不會願意以等待的方式得到更大利益,,,1.0
1131,CN,0,181017_1205,0,1,5,142,4,4,4,8,2,0.04558038919848865,0.023827544951081234,0.04558038919848865,15,5,male,台灣本地生,是,1,0,1,中文,否,,否,,確認大多數人會不會願意以等待的方式得到更大利益,,,1.0
1132,CN,0,181017_1205,0,1,5,142,5,1,0,1,1,0.09531017980432493,0.0,0.09531017980432493,15,5,male,台灣本地生,是,1,0,1,中文,否,,否,,確認大多數人會不會願意以等待的方式得到更大利益,,,1.0
1133,CN,0,181017_1205,0,1,5,142,6,4,0,4,1,0.023827544951081234,0.0,0.023827544951081234,15,5,male,台灣本地生,是,1,0,1,中文,否,,否,,確認大多數人會不會願意以等待的方式得到更大利益,,,1.0
1134,CN,0,181017_1205,0,1,5,142,7,2,0,2,1,0.04765508990216247,0.0,0.04765508990216247,15,5,male,台灣本地生,是,1,0,1,中文,否,,否,,確認大多數人會不會願意以等待的方式得到更大利益,,,1.0
1135,CN,0,181017_1205,0,1,5,142,8,1,4,5,1,0.09531017980432493,0.0,0.09531017980432493,15,5,male,台灣本地生,是,1,0,1,中文,否,,否,,確認大多數人會不會願意以等待的方式得到更大利益,,,1.0
1136,CN,0,181017_1205,0,1,6,143,1,2,0,2,3,0.13118213223374553,0.0911607783969773,0.13118213223374553,19,6,female,台灣本地生,是,3,1,1,中文,是,英文,否,,若能擁有更好的報酬，每個人願意接受的機會成本多寡,,,1.0
1137,CN,0,181017_1205,0,1,6,143,2,8,0,8,3,0.03279553305843638,0.022790194599244324,0.03279553305843638,19,6,female,台灣本地生,是,3,1,1,中文,是,英文,否,,若能擁有更好的報酬，每個人願意接受的機會成本多寡,,,1.0
1138,CN,0,181017_1205,0,1,6,143,3,1,4,5,1,0.09531017980432493,0.0,0.09531017980432493,19,6,female,台灣本地生,是,3,1,1,中文,是,英文,否,,若能擁有更好的報酬，每個人願意接受的機會成本多寡,,,1.0
1139,CN,0,181017_1205,0,1,6,143,4,4,0,4,3,0.06559106611687276,0.04558038919848865,0.06559106611687276,19,6,female,台灣本地生,是,3,1,1,中文,是,英文,否,,若能擁有更好的報酬，每個人願意接受的機會成本多寡,,,1.0
1140,CN,0,181017_1205,0,1,6,143,5,8,4,12,4,0.04205902957765161,0.03279553305843638,0.04205902957765161,19,6,female,台灣本地生,是,3,1,1,中文,是,英文,否,,若能擁有更好的報酬，每個人願意接受的機會成本多寡,,,1.0
1141,CN,0,181017_1205,0,1,6,143,6,2,4,6,3,0.13118213223374553,0.0911607783969773,0.13118213223374553,19,6,female,台灣本地生,是,3,1,1,中文,是,英文,否,,若能擁有更好的報酬，每個人願意接受的機會成本多寡,,,1.0
1142,CN,0,181017_1205,0,1,6,143,7,4,4,8,9,0.16046347154309867,0.14694666622552977,0.16046347154309867,19,6,female,台灣本地生,是,3,1,1,中文,是,英文,否,,若能擁有更好的報酬，每個人願意接受的機會成本多寡,,,1.0
1143,CN,0,181017_1205,0,1,6,143,8,1,0,1,1,0.09531017980432493,0.0,0.09531017980432493,19,6,female,台灣本地生,是,3,1,1,中文,是,英文,否,,若能擁有更好的報酬，每個人願意接受的機會成本多寡,,,1.0
1144,CN,0,181017_1205,0,1,7,144,1,2,4,6,6,0.23500181462286782,0.2027325540540822,0.23500181462286782,19,7,female,台灣本地生,否,2,1,0,中文,否,,否,,"等待時間長或短,大家想要得報的報酬會比較多還比較少",,,1.0
1145,CN,0,181017_1205,0,1,7,144,2,8,4,12,8,0.07347333311276488,0.0663285313827713,0.07347333311276488,19,7,female,台灣本地生,否,2,1,0,中文,否,,否,,"等待時間長或短,大家想要得報的報酬會比較多還比較少",,,1.0
1146,CN,0,181017_1205,0,1,7,144,3,1,4,5,4,0.3364722366212129,0.26236426446749106,0.3364722366212129,19,7,female,台灣本地生,否,2,1,0,中文,否,,否,,"等待時間長或短,大家想要得報的報酬會比較多還比較少",,,1.0
1147,CN,0,181017_1205,0,1,7,144,4,1,0,1,5,0.4054651081081644,0.3364722366212129,0.4054651081081644,19,7,female,台灣本地生,否,2,1,0,中文,否,,否,,"等待時間長或短,大家想要得報的報酬會比較多還比較少",,,1.0
1148,CN,0,181017_1205,0,1,7,144,5,8,0,8,7,0.0663285313827713,0.058750453655716954,0.0663285313827713,19,7,female,台灣本地生,否,2,1,0,中文,否,,否,,"等待時間長或短,大家想要得報的報酬會比較多還比較少",,,1.0
1149,CN,0,181017_1205,0,1,7,144,6,2,0,2,3,0.13118213223374553,0.0911607783969773,0.13118213223374553,19,7,female,台灣本地生,否,2,1,0,中文,否,,否,,"等待時間長或短,大家想要得報的報酬會比較多還比較少",,,1.0
1150,CN,0,181017_1205,0,1,7,144,7,4,0,4,9,0.16046347154309867,0.14694666622552977,0.16046347154309867,19,7,female,台灣本地生,否,2,1,0,中文,否,,否,,"等待時間長或短,大家想要得報的報酬會比較多還比較少",,,1.0
1151,CN,0,181017_1205,0,1,7,144,8,4,4,8,5,0.1013662770270411,0.08411805915530322,0.1013662770270411,19,7,female,台灣本地生,否,2,1,0,中文,否,,否,,"等待時間長或短,大家想要得報的報酬會比較多還比較少",,,1.0
1152,CN,0,181017_1205,0,1,8,145,1,2,4,6,6,0.23500181462286782,0.2027325540540822,0.23500181462286782,10,8,male,台灣本地生,否,3,0,0,中文,否,,否,,觀察個人對未來報酬的選擇,,,1.0
1153,CN,0,181017_1205,0,1,8,145,2,1,4,5,5,0.4054651081081644,0.3364722366212129,0.4054651081081644,10,8,male,台灣本地生,否,3,0,0,中文,否,,否,,觀察個人對未來報酬的選擇,,,1.0
1154,CN,0,181017_1205,0,1,8,145,3,1,0,1,5,0.4054651081081644,0.3364722366212129,0.4054651081081644,10,8,male,台灣本地生,否,3,0,0,中文,否,,否,,觀察個人對未來報酬的選擇,,,1.0
1155,CN,0,181017_1205,0,1,8,145,4,2,0,2,5,0.2027325540540822,0.16823611831060645,0.2027325540540822,10,8,male,台灣本地生,否,3,0,0,中文,否,,否,,觀察個人對未來報酬的選擇,,,1.0
1156,CN,0,181017_1205,0,1,8,145,5,8,0,8,5,0.05068313851352055,0.04205902957765161,0.05068313851352055,10,8,male,台灣本地生,否,3,0,0,中文,否,,否,,觀察個人對未來報酬的選擇,,,1.0
1157,CN,0,181017_1205,0,1,8,145,6,4,0,4,5,0.1013662770270411,0.08411805915530322,0.1013662770270411,10,8,male,台灣本地生,否,3,0,0,中文,否,,否,,觀察個人對未來報酬的選擇,,,1.0
1158,CN,0,181017_1205,0,1,8,145,7,4,4,8,5,0.1013662770270411,0.08411805915530322,0.1013662770270411,10,8,male,台灣本地生,否,3,0,0,中文,否,,否,,觀察個人對未來報酬的選擇,,,1.0
1159,CN,0,181017_1205,0,1,8,145,8,8,4,12,5,0.05068313851352055,0.04205902957765161,0.05068313851352055,10,8,male,台灣本地生,否,3,0,0,中文,否,,否,,觀察個人對未來報酬的選擇,,,1.0
1160,CN,0,181017_1205,0,1,9,146,1,8,4,12,5,0.05068313851352055,0.04205902957765161,0.05068313851352055,10,9,female,台灣本地生,否,3,1,0,中文,是,英文,否,,對於未來報酬的期待程度,,,1.0
1161,CN,0,181017_1205,0,1,9,146,2,4,0,4,9,0.16046347154309867,0.14694666622552977,0.16046347154309867,10,9,female,台灣本地生,否,3,1,0,中文,是,英文,否,,對於未來報酬的期待程度,,,1.0
1162,CN,0,181017_1205,0,1,9,146,3,1,0,1,6,0.47000362924573563,0.4054651081081644,0.47000362924573563,10,9,female,台灣本地生,否,3,1,0,中文,是,英文,否,,對於未來報酬的期待程度,,,1.0
1163,CN,0,181017_1205,0,1,9,146,4,2,0,2,4,0.16823611831060645,0.13118213223374553,0.16823611831060645,10,9,female,台灣本地生,否,3,1,0,中文,是,英文,否,,對於未來報酬的期待程度,,,1.0
1164,CN,0,181017_1205,0,1,9,146,5,2,4,6,4,0.16823611831060645,0.13118213223374553,0.16823611831060645,10,9,female,台灣本地生,否,3,1,0,中文,是,英文,否,,對於未來報酬的期待程度,,,1.0
1165,CN,0,181017_1205,0,1,9,146,6,8,0,8,8,0.07347333311276488,0.0663285313827713,0.07347333311276488,10,9,female,台灣本地生,否,3,1,0,中文,是,英文,否,,對於未來報酬的期待程度,,,1.0
1166,CN,0,181017_1205,0,1,9,146,7,1,4,5,4,0.3364722366212129,0.26236426446749106,0.3364722366212129,10,9,female,台灣本地生,否,3,1,0,中文,是,英文,否,,對於未來報酬的期待程度,,,1.0
1167,CN,0,181017_1205,0,1,9,146,8,4,4,8,5,0.1013662770270411,0.08411805915530322,0.1013662770270411,10,9,female,台灣本地生,否,3,1,0,中文,是,英文,否,,對於未來報酬的期待程度,,,1.0
1168,CN,0,181017_1205,0,1,10,147,1,8,4,12,1,0.011913772475540617,0.0,0.011913772475540617,15,10,female,台灣本地生,否,2,1,0,中文,是,英文,否,,得到報酬的時間長短對於報酬選擇的影響性,,,1.0
1169,CN,0,181017_1205,0,1,10,147,2,4,0,4,1,0.023827544951081234,0.0,0.023827544951081234,15,10,female,台灣本地生,否,2,1,0,中文,是,英文,否,,得到報酬的時間長短對於報酬選擇的影響性,,,1.0
1170,CN,0,181017_1205,0,1,10,147,3,1,0,1,1,0.09531017980432493,0.0,0.09531017980432493,15,10,female,台灣本地生,否,2,1,0,中文,是,英文,否,,得到報酬的時間長短對於報酬選擇的影響性,,,1.0
1171,CN,0,181017_1205,0,1,10,147,4,2,0,2,1,0.04765508990216247,0.0,0.04765508990216247,15,10,female,台灣本地生,否,2,1,0,中文,是,英文,否,,得到報酬的時間長短對於報酬選擇的影響性,,,1.0
1172,CN,0,181017_1205,0,1,10,147,5,2,4,6,1,0.04765508990216247,0.0,0.04765508990216247,15,10,female,台灣本地生,否,2,1,0,中文,是,英文,否,,得到報酬的時間長短對於報酬選擇的影響性,,,1.0
1173,CN,0,181017_1205,0,1,10,147,6,8,0,8,1,0.011913772475540617,0.0,0.011913772475540617,15,10,female,台灣本地生,否,2,1,0,中文,是,英文,否,,得到報酬的時間長短對於報酬選擇的影響性,,,1.0
1174,CN,0,181017_1205,0,1,10,147,7,1,4,5,1,0.09531017980432493,0.0,0.09531017980432493,15,10,female,台灣本地生,否,2,1,0,中文,是,英文,否,,得到報酬的時間長短對於報酬選擇的影響性,,,1.0
1175,CN,0,181017_1205,0,1,10,147,8,4,4,8,1,0.023827544951081234,0.0,0.023827544951081234,15,10,female,台灣本地生,否,2,1,0,中文,是,英文,否,,得到報酬的時間長短對於報酬選擇的影響性,,,1.0
1176,CN,0,181017_1205,0,1,11,148,1,2,4,6,7,0.2653141255310852,0.23500181462286782,0.2653141255310852,15,11,female,台灣本地生,否,2,1,0,中文,是,英文,否,,探討每個人對於等待時間的意義,,,1.0
1177,CN,0,181017_1205,0,1,11,148,2,1,0,1,1,0.09531017980432493,0.0,0.09531017980432493,15,11,female,台灣本地生,否,2,1,0,中文,是,英文,否,,探討每個人對於等待時間的意義,,,1.0
1178,CN,0,181017_1205,0,1,11,148,3,8,4,12,1,0.011913772475540617,0.0,0.011913772475540617,15,11,female,台灣本地生,否,2,1,0,中文,是,英文,否,,探討每個人對於等待時間的意義,,,1.0
1179,CN,0,181017_1205,0,1,11,148,4,8,0,8,1,0.011913772475540617,0.0,0.011913772475540617,15,11,female,台灣本地生,否,2,1,0,中文,是,英文,否,,探討每個人對於等待時間的意義,,,1.0
1180,CN,0,181017_1205,0,1,11,148,5,1,4,5,1,0.09531017980432493,0.0,0.09531017980432493,15,11,female,台灣本地生,否,2,1,0,中文,是,英文,否,,探討每個人對於等待時間的意義,,,1.0
1181,CN,0,181017_1205,0,1,11,148,6,4,4,8,1,0.023827544951081234,0.0,0.023827544951081234,15,11,female,台灣本地生,否,2,1,0,中文,是,英文,否,,探討每個人對於等待時間的意義,,,1.0
1182,CN,0,181017_1205,0,1,11,148,7,4,0,4,1,0.023827544951081234,0.0,0.023827544951081234,15,11,female,台灣本地生,否,2,1,0,中文,是,英文,否,,探討每個人對於等待時間的意義,,,1.0
1183,CN,0,181017_1205,0,1,11,148,8,2,0,2,1,0.04765508990216247,0.0,0.04765508990216247,15,11,female,台灣本地生,否,2,1,0,中文,是,英文,否,,探討每個人對於等待時間的意義,,,1.0
1184,CN,0,181017_1205,0,1,12,149,1,8,4,12,4,0.04205902957765161,0.03279553305843638,0.04205902957765161,17,12,male,台灣本地生,否,3,0,0,中文,是,台語,否,,檢測投資報酬與時間長短的關聯，並透過受測者的回答來反映因果關係。,,,1.0
1185,CN,0,181017_1205,0,1,12,149,2,4,0,4,5,0.1013662770270411,0.08411805915530322,0.1013662770270411,17,12,male,台灣本地生,否,3,0,0,中文,是,台語,否,,檢測投資報酬與時間長短的關聯，並透過受測者的回答來反映因果關係。,,,1.0
1186,CN,0,181017_1205,0,1,12,149,3,1,0,1,5,0.4054651081081644,0.3364722366212129,0.4054651081081644,17,12,male,台灣本地生,否,3,0,0,中文,是,台語,否,,檢測投資報酬與時間長短的關聯，並透過受測者的回答來反映因果關係。,,,1.0
1187,CN,0,181017_1205,0,1,12,149,4,2,0,2,5,0.2027325540540822,0.16823611831060645,0.2027325540540822,17,12,male,台灣本地生,否,3,0,0,中文,是,台語,否,,檢測投資報酬與時間長短的關聯，並透過受測者的回答來反映因果關係。,,,1.0
1188,CN,0,181017_1205,0,1,12,149,5,2,4,6,5,0.2027325540540822,0.16823611831060645,0.2027325540540822,17,12,male,台灣本地生,否,3,0,0,中文,是,台語,否,,檢測投資報酬與時間長短的關聯，並透過受測者的回答來反映因果關係。,,,1.0
1189,CN,0,181017_1205,0,1,12,149,6,8,0,8,6,0.058750453655716954,0.05068313851352055,0.058750453655716954,17,12,male,台灣本地生,否,3,0,0,中文,是,台語,否,,檢測投資報酬與時間長短的關聯，並透過受測者的回答來反映因果關係。,,,1.0
1190,CN,0,181017_1205,0,1,12,149,7,1,4,5,5,0.4054651081081644,0.3364722366212129,0.4054651081081644,17,12,male,台灣本地生,否,3,0,0,中文,是,台語,否,,檢測投資報酬與時間長短的關聯，並透過受測者的回答來反映因果關係。,,,1.0
1191,CN,0,181017_1205,0,1,12,149,8,4,4,8,5,0.1013662770270411,0.08411805915530322,0.1013662770270411,17,12,male,台灣本地生,否,3,0,0,中文,是,台語,否,,檢測投資報酬與時間長短的關聯，並透過受測者的回答來反映因果關係。,,,1.0
1192,CN,0,181017_1205,0,1,13,150,1,2,4,6,1,0.04765508990216247,0.0,0.04765508990216247,17,13,female,台灣本地生,是,3,1,1,中文,否,,否,,測試理財觀念,,,1.0
1193,CN,0,181017_1205,0,1,13,150,2,2,0,2,1,0.04765508990216247,0.0,0.04765508990216247,17,13,female,台灣本地生,是,3,1,1,中文,否,,否,,測試理財觀念,,,1.0
1194,CN,0,181017_1205,0,1,13,150,3,1,4,5,1,0.09531017980432493,0.0,0.09531017980432493,17,13,female,台灣本地生,是,3,1,1,中文,否,,否,,測試理財觀念,,,1.0
1195,CN,0,181017_1205,0,1,13,150,4,8,0,8,1,0.011913772475540617,0.0,0.011913772475540617,17,13,female,台灣本地生,是,3,1,1,中文,否,,否,,測試理財觀念,,,1.0
1196,CN,0,181017_1205,0,1,13,150,5,4,0,4,1,0.023827544951081234,0.0,0.023827544951081234,17,13,female,台灣本地生,是,3,1,1,中文,否,,否,,測試理財觀念,,,1.0
1197,CN,0,181017_1205,0,1,13,150,6,1,0,1,1,0.09531017980432493,0.0,0.09531017980432493,17,13,female,台灣本地生,是,3,1,1,中文,否,,否,,測試理財觀念,,,1.0
1198,CN,0,181017_1205,0,1,13,150,7,4,4,8,1,0.023827544951081234,0.0,0.023827544951081234,17,13,female,台灣本地生,是,3,1,1,中文,否,,否,,測試理財觀念,,,1.0
1199,CN,0,181017_1205,0,1,13,150,8,8,4,12,1,0.011913772475540617,0.0,0.011913772475540617,17,13,female,台灣本地生,是,3,1,1,中文,否,,否,,測試理財觀念,,,1.0
1200,CN,0,181017_1205,0,1,14,151,1,2,0,2,7,0.2653141255310852,0.23500181462286782,0.2653141255310852,10,14,male,台灣本地生,否,2,0,0,中文,否,,否,,時間長短是否影響本人想獲取金額的高低,,,1.0
1201,CN,0,181017_1205,0,1,14,151,2,8,0,8,5,0.05068313851352055,0.04205902957765161,0.05068313851352055,10,14,male,台灣本地生,否,2,0,0,中文,否,,否,,時間長短是否影響本人想獲取金額的高低,,,1.0
1202,CN,0,181017_1205,0,1,14,151,3,1,4,5,9,0.6418538861723947,0.5877866649021191,0.6418538861723947,10,14,male,台灣本地生,否,2,0,0,中文,否,,否,,時間長短是否影響本人想獲取金額的高低,,,1.0
1203,CN,0,181017_1205,0,1,14,151,4,4,0,4,3,0.06559106611687276,0.04558038919848865,0.06559106611687276,10,14,male,台灣本地生,否,2,0,0,中文,否,,否,,時間長短是否影響本人想獲取金額的高低,,,1.0
1204,CN,0,181017_1205,0,1,14,151,5,8,4,12,6,0.058750453655716954,0.05068313851352055,0.058750453655716954,10,14,male,台灣本地生,否,2,0,0,中文,否,,否,,時間長短是否影響本人想獲取金額的高低,,,1.0
1205,CN,0,181017_1205,0,1,14,151,6,2,4,6,2,0.0911607783969773,0.04765508990216247,0.0911607783969773,10,14,male,台灣本地生,否,2,0,0,中文,否,,否,,時間長短是否影響本人想獲取金額的高低,,,1.0
1206,CN,0,181017_1205,0,1,14,151,7,4,4,8,1,0.023827544951081234,0.0,0.023827544951081234,10,14,male,台灣本地生,否,2,0,0,中文,否,,否,,時間長短是否影響本人想獲取金額的高低,,,1.0
1207,CN,0,181017_1205,0,1,14,151,8,1,0,1,1,0.09531017980432493,0.0,0.09531017980432493,10,14,male,台灣本地生,否,2,0,0,中文,否,,否,,時間長短是否影響本人想獲取金額的高低,,,1.0
1208,CN,0,181017_1205,0,1,15,152,1,1,0,1,7,0.5306282510621704,0.47000362924573563,0.5306282510621704,13,15,female,台灣本地生,否,2,1,0,中文,是,英文,否,,延遲滿足那類的嗎XDD看對大家來說怎樣的等待換取的金錢符合自己的效益?,,,1.0
1209,CN,0,181017_1205,0,1,15,152,2,2,4,6,5,0.2027325540540822,0.16823611831060645,0.2027325540540822,13,15,female,台灣本地生,否,2,1,0,中文,是,英文,否,,延遲滿足那類的嗎XDD看對大家來說怎樣的等待換取的金錢符合自己的效益?,,,1.0
1210,CN,0,181017_1205,0,1,15,152,3,4,0,4,3,0.06559106611687276,0.04558038919848865,0.06559106611687276,13,15,female,台灣本地生,否,2,1,0,中文,是,英文,否,,延遲滿足那類的嗎XDD看對大家來說怎樣的等待換取的金錢符合自己的效益?,,,1.0
1211,CN,0,181017_1205,0,1,15,152,4,2,0,2,3,0.13118213223374553,0.0911607783969773,0.13118213223374553,13,15,female,台灣本地生,否,2,1,0,中文,是,英文,否,,延遲滿足那類的嗎XDD看對大家來說怎樣的等待換取的金錢符合自己的效益?,,,1.0
1212,CN,0,181017_1205,0,1,15,152,5,8,4,12,4,0.04205902957765161,0.03279553305843638,0.04205902957765161,13,15,female,台灣本地生,否,2,1,0,中文,是,英文,否,,延遲滿足那類的嗎XDD看對大家來說怎樣的等待換取的金錢符合自己的效益?,,,1.0
1213,CN,0,181017_1205,0,1,15,152,6,4,4,8,4,0.08411805915530322,0.06559106611687276,0.08411805915530322,13,15,female,台灣本地生,否,2,1,0,中文,是,英文,否,,延遲滿足那類的嗎XDD看對大家來說怎樣的等待換取的金錢符合自己的效益?,,,1.0
1214,CN,0,181017_1205,0,1,15,152,7,8,0,8,4,0.04205902957765161,0.03279553305843638,0.04205902957765161,13,15,female,台灣本地生,否,2,1,0,中文,是,英文,否,,延遲滿足那類的嗎XDD看對大家來說怎樣的等待換取的金錢符合自己的效益?,,,1.0
1215,CN,0,181017_1205,0,1,15,152,8,1,4,5,4,0.3364722366212129,0.26236426446749106,0.3364722366212129,13,15,female,台灣本地生,否,2,1,0,中文,是,英文,否,,延遲滿足那類的嗎XDD看對大家來說怎樣的等待換取的金錢符合自己的效益?,,,1.0
1216,CN,0,181017_1205,0,1,16,153,1,2,4,6,5,0.2027325540540822,0.16823611831060645,0.2027325540540822,18,16,female,台灣本地生,否,2,1,0,中文,否,,否,,實驗人對未來報酬的想法,,,1.0
1217,CN,0,181017_1205,0,1,16,153,2,1,0,1,6,0.47000362924573563,0.4054651081081644,0.47000362924573563,18,16,female,台灣本地生,否,2,1,0,中文,否,,否,,實驗人對未來報酬的想法,,,1.0
